Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-13 00:00:00-05:00,78.57107415792922,79.06306707389666,78.36749164748854,78.73587799072266,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.70437073623225,79.00490364230242,78.24631193166864,78.7552719116211,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.43101890919421,77.494988049833,76.24924802244713,77.31321716308594,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.55559118024817,78.6631837418977,77.55559118024817,78.43293762207031,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.19300168361448,78.68256868592816,77.12176183559734,77.6282958984375,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.22111592621015,77.66464101568167,75.25314438056381,75.87116241455078,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.04428953806494,73.72142482703582,70.09812948275813,72.26725769042969,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,72.93863104325503,73.32155861585304,69.34683505576753,69.8194351196289,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.4437526290761,72.19455366055257,69.43648208910632,70.927001953125,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.12772055016481,69.31528870252646,66.15489724457306,66.29061889648438,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.34984454807426,67.4757824380709,62.134139530313654,66.2518539428711,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.41372189685545,73.05736355673497,67.30855537364073,72.41995239257812,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.59781828147297,73.67779421161765,69.26681804701707,70.11993408203125,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.84557120107807,73.53240346907992,71.04335603675204,73.37244415283203,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.62258011074542,72.59929546384136,70.62647911575432,70.99244689941406,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.34586073075151,70.48348836275598,68.15924526304715,70.0496597290039,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.92276760464713,67.3982263851532,63.740996701505956,64.50928497314453,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.1679847520732,69.42194089429611,65.28483354397228,69.15534210205078,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.22858865883606,68.15682896396041,65.88832388635639,66.75355529785156,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.02993408107194,65.43753239872558,60.105585314384975,60.16132736206055,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.19905949793468,67.8417479064298,61.30526258468153,67.369140625,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.63929618574619,62.7909413516552,58.166692548418034,58.70231246948242,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.98682469346223,62.43467081545571,57.778913814310236,61.2834587097168,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.11095776100356,60.59031230504712,57.46869823168655,59.78324890136719,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.95773914025238,61.27860698512917,58.79925286107015,59.32517623901367,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.90683644166283,61.033818180361195,55.258350649014375,55.55887985229492,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.277747569925765,55.37953883867535,51.52841919602518,54.37858581542969,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.28448868306697,60.030441297697976,56.78522524370463,59.834129333496094,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.77206840473627,62.58977733010226,59.20883946854917,59.504520416259766,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.746899383156,62.694009520435365,59.70812069365695,62.63584518432617,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.25679655191656,62.012962352654554,59.875338378207296,60.04256820678711,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.76965707050551,61.92814347176398,60.444890206755296,61.756065368652344,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.94753555170828,63.61740067966238,61.07503359255894,61.63003921508789,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.742043574986454,60.28008580485976,57.95584248192985,58.387245178222656,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.24909696369412,59.41485388495063,57.415373743181505,59.361534118652344,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.845304798537626,59.54815085540586,57.91706088463897,58.5084228515625,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.80842412991893,63.76765233671357,60.440037765372786,63.612545013427734,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.6313886292113,65.84951955520039,62.771530359009446,62.8757438659668,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.677979447206575,64.80011298883151,63.31201906395062,64.48504638671875,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.12246020269797,65.45449387759112,64.15301536095346,64.95037841796875,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.02792444640441,66.33425469318199,64.42686608662422,66.22518920898438,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.86112752488982,69.86060717517675,67.38852028540254,69.56977081298828,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.44280621954762,69.39528402750159,68.01382952800463,68.93479919433594,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.64975849579653,69.84849644250897,68.43068203167357,69.48252868652344,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.99781539542603,69.54555411214668,67.1001229261611,68.53974914550781,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.36430148645341,68.26830406893325,67.09770267537306,67.1170883178711,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.95955078291355,67.19464143835056,64.32993033303205,65.04247283935547,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.3124548186049,67.35218660120425,65.9707319815453,66.91593933105469,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.86019877924598,68.28528415368396,66.61783752226751,66.6566162109375,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.18254138642631,68.59065965571317,67.13406617796697,68.58096313476562,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.29738398813116,68.96145871324816,67.84902167998845,68.62942504882812,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.09234652148788,69.27411747115775,67.42490722272382,67.51699829101562,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.00750504510519,70.20476992848462,68.80392253083471,69.73458862304688,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.2750754445244,71.38266828131499,69.88487732968152,71.20574188232422,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.37591141266813,72.46601751052496,69.27896838689307,70.05937194824219,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.08359453961356,71.17906454911665,69.39286360998993,71.05061340332031,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.51108621089136,72.95071215203899,71.36566802967198,72.11698913574219,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.81986405592146,73.49362808088746,72.43451052977014,72.86106872558594,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.488774319377,73.96138168836862,73.18582277419723,73.61479949951172,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.27579824490549,75.42040745275091,73.94772346356687,75.366943359375,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.8736364220834,77.048636946995,74.66463767418456,76.55288696289062,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.23817575538389,77.6901917346119,75.55650039805452,75.67800903320312,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.85784476081635,76.78131490249868,73.68526961866718,74.76426696777344,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.0011951417901,75.28432609802991,73.27700096934342,75.22357177734375,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.99025052866202,74.82502825231288,72.95622454544424,74.77885437011719,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.10572250052454,76.91496675486883,75.4131217905622,76.54071807861328,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.55773324993602,77.40586118201702,76.06684101530527,76.09843444824219,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.95872392411307,77.6488922301891,76.91984026254961,77.57842254638672,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.43988355018321,77.98181472796601,76.76186329555514,77.0000228881836,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.73756083121987,77.57840592683334,76.6354977307433,77.49578094482422,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.61610319118871,78.79593363516429,76.91498194748448,76.97087860107422,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.82748410104101,77.4520328550853,76.08627697001077,77.30622100830078,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.98057986946539,78.60150836399505,76.7035440312258,77.34024810791016,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.5832675133885,78.04499886732665,76.90767976403508,77.2649154663086,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.21874600870194,78.33662705652523,77.08751459195024,78.21511840820312,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.94777287815573,78.60148978959586,77.50547976032321,78.57718658447266,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.89799500589793,79.27224371259338,78.32447033961016,79.00978088378906,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.83234727369529,79.13125366129617,77.95505138970185,78.32929992675781,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.57963713789907,80.62098075901221,78.55047625158724,80.56022644042969,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.25646136244434,81.07057078079636,79.54442247076808,81.03654479980469,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.71574880080514,83.98918386938145,80.68415537333125,83.59549713134766,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.54568730118459,86.21521437542542,84.10582673697226,85.7461929321289,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.88837183058858,85.31365210238673,81.52744586006406,81.62950897216797,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.77290920023673,84.52139908925585,81.22122799958797,82.33424377441406,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.98550738644816,84.00621035316378,80.82268254803616,83.35249328613281,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.41083867373153,85.83369372223571,83.77290481904893,85.56150817871094,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.30759247032934,86.3683467952298,85.32094282724987,85.44245147705078,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.39869601495222,85.89445330068732,84.86648762356708,85.4764633178711,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.18363170646789,86.65022062248644,83.87739321224763,84.98798370361328,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.38168909015546,87.35498818998958,85.33551521428704,87.21160888671875,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.4582791409651,90.49476488581807,88.03785662792788,89.07311248779297,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.70129930670531,89.62233679250828,87.12654480257098,87.50079345703125,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.65632697012038,88.70129820159251,86.89568177427711,88.66241455078125,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.55792002381165,88.77906661891221,85.78994989080277,85.93819427490234,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.84585558837018,88.01357302520984,85.3671112421525,87.91879272460938,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.50565292250278,88.9394607092836,87.48621480460635,88.65269470214844,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.73045803796369,89.27481431029784,88.43640923902939,88.4850082397461,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.39389780709443,90.03060182197771,88.37079725072775,88.4850082397461,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.91638706165726,91.32102654126581,89.88479363094679,90.85200500488281,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.23112145924068,92.01120488127154,90.45832825923631,90.57011413574219,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.54946038589766,92.71108256542591,91.46197031782751,92.67948913574219,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.57382161653135,93.62728572673556,92.02823493002859,93.07807159423828,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.67220049027107,93.29918917048931,92.0597996685609,93.24085998535156,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.54830981555456,97.1631783276675,92.59688119999984,92.81073760986328,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.19104129715517,94.53858935423052,91.25543060561826,94.34661102294922,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.22511971933456,96.47542722006055,93.79494692925732,94.99545288085938,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.8654293721476,94.6843964625213,93.22629270528407,93.82654571533203,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.27856262727252,94.43408983970495,93.16310671610415,93.63699340820312,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.72447392303613,95.74880452196625,93.37938613595313,95.61028289794922,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.40251573529238,96.47785049123863,94.0403877137668,94.29069519042969,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.99179351166632,95.2384733817586,93.90431084808745,94.55559539794922,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.28827601915101,94.36604333190014,89.44008553110294,90.25176239013672,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.4461529673066,90.37327845626743,86.65510916238252,90.02819061279297,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.09258321042107,92.25420534467249,90.86901149818567,92.16185760498047,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.7317355771427,91.90914086643643,90.64301546203014,90.64788055419922,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.13148218567702,92.57014778095314,91.09503107606254,92.38545227050781,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.55676319653618,93.60782969927278,91.1484959328642,93.50333404541016,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.0113203728721,103.44272272989053,98.00885320518057,103.29205322265625,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.17787905542978,108.51936675829901,104.87897253825906,105.89478302001953,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.08434642848965,107.6955523863337,105.36015217215363,106.60197448730469,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.32248498790055,107.30913448125898,105.85588858029786,106.98834991455078,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.32129786014727,111.2168648469505,106.73076760644739,110.72110748291016,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.24149434670589,110.6991917635781,107.40523995090824,108.20377349853516,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.65232461053742,110.7965681078349,107.12038961467015,109.7764892578125,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.03883340833443,109.53791413310383,106.25126539914736,106.51176452636719,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.60487346037331,110.30966741081477,107.41011206954046,110.05160522460938,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.43442627597457,113.00471686377213,110.94507845537643,111.9992446899414,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.82395110215055,111.98949901322317,110.08567574687753,111.89942169189453,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.0241893774422,113.04853640766869,110.97916514281515,111.6072769165039,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.35894623327408,112.96331658371079,111.02297655985981,112.53726959228516,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.9462768876478,114.09538682492261,112.58353067113143,112.67847442626953,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.71985557077384,115.29318105450595,112.70281190884117,115.17875671386719,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.14041187069935,121.59868597251888,116.1282420708619,121.11421203613281,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.3284249869882,125.41364330957006,120.69303859679879,122.56277465820312,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.43313191060219,121.90299909151933,119.83119107466611,121.55728912353516,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.87683252443458,123.66806272085745,121.80805955440918,123.21036529541016,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.81413958938536,124.1476723660599,120.59078438962894,121.73746490478516,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.71370987305927,123.13245352128918,121.31627804416574,121.5402603149414,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.2401853001041,127.5706540266875,122.7015450943712,125.66195678710938,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.28457897882038,131.27118380524524,127.11296048915095,130.6674041748047,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.98814966847021,134.36793960946636,123.67537946659266,127.96018981933594,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.58771983998423,125.46718865430032,117.34551895820641,117.71556854248047,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.9267942886173,120.46176508229962,107.98710902184868,117.79349517822266,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.96697771586362,115.87503988575807,109.73022744851274,109.86656188964844,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.19035236329198,116.02113476904711,112.24270866069972,114.248779296875,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.20918576977877,117.34552021964375,109.55494626315287,110.51902770996094,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.5707684126771,112.21349439620566,107.12040288107737,109.06804656982422,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.71682733418477,112.89515070723368,109.84709144123131,112.34007263183594,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.23232135411556,115.71923219486175,110.6358818287243,112.5153579711914,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.21347910439461,112.96331855332305,109.10698546668381,109.19462585449219,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.84771238414066,109.26278591004208,105.86415043956644,107.45147705078125,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.50991635719829,107.97734660906691,103.31273980959568,104.04310607910156,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.80332242964299,107.30541657570868,100.40101679009732,107.19829559326172,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.730230798935,109.90551900427155,106.3023816419501,108.88300323486328,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.69797818298632,109.17514872406446,103.97493710920857,104.31578063964844,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.4168192014787,107.36383487260701,102.25127130724478,105.38697814941406,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.59150095453244,109.49652855947329,104.85139428601482,109.34071350097656,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.99923269077127,112.30111503190352,109.82760709095112,111.9505386352539,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.55128179324593,112.29138095636048,110.59693323178644,111.10331726074219,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.81116571454996,114.19032800652033,110.64561781826201,112.77828216552734,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.56039012939586,114.63829765255329,112.79777513856307,113.7326431274414,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.93473854776296,112.34981979602337,109.28227974779207,110.06133270263672,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.92803870245231,113.5963082073717,110.57746227936272,113.45023345947266,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.61944859952521,112.52510309938262,111.14227060574487,112.0674057006836,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.20678738058209,113.35286214055573,111.59023958163668,111.96029663085938,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.26216737253827,113.93714192982654,111.91159095684212,113.90792846679688,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.91702744282793,121.90299707303168,116.15744772819468,121.14341735839844,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.99065227801567,122.1075135674145,116.51777857707339,117.92981719970703,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.83241993385298,119.809276699368,116.48854872829669,118.01744842529297,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.61213018549682,118.0272041912552,115.05705203315414,117.55003356933594,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.10509013803102,118.36802614774093,115.69974944089714,115.90425109863281,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.81965398590057,117.26761109070254,112.63222499944558,112.94384765625,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.15808061203983,115.8653112278617,112.60300253020057,114.43379211425781,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.61578568990575,115.60238301966777,113.40154370880339,113.81055450439453,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.3753655822656,114.94992429837153,111.59023468508376,112.7198715209961,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.34313098688261,113.4989460580051,111.28836617190187,112.02847290039062,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.02540970017918,113.49891761177703,109.92498646777234,112.0381851196289,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.46667230975785,114.20981414129767,111.54154461515651,113.54761505126953,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.03820625352358,112.40825587998958,108.19160550747638,108.28898620605469,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.42833849678561,113.86896272202166,109.26278317425792,112.30110931396484,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.15264357304628,109.058298117793,104.90008242224502,106.01023864746094,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.25369543303232,107.78259533653008,104.51055354833466,105.92259216308594,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.78929414309684,108.57138225685797,105.88363963985061,107.54887390136719,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.15202546490423,112.56406417680968,109.40888346027108,111.9408187866211,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.86226463381101,116.48855249232687,113.81054286184263,115.91399383544922,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.42136453660977,116.27980338076077,113.28501336370934,115.78230285644531,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.54797309772637,119.00146877246537,113.20699283584307,113.47037506103516,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.71923542912484,114.7092525422394,111.33401722344382,113.12894439697266,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.31906384026838,116.69928328623824,113.58743745496243,116.56271362304688,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.68951768570216,117.57722037517925,115.66523790920269,116.28955841064453,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.51394665375146,116.73830791782815,114.98240900346639,116.3383560180664,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.00668499044508,118.02597364016941,115.25555179677478,117.3528823852539,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.6212327722634,117.71378992768877,116.04568289146974,116.46514892578125,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.70426632741369,116.88462258409794,115.10920964823985,115.13847351074219,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.70924831286501,116.14323708994871,113.94835813134821,115.73352813720703,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.7335176986335,115.8603302366192,114.41659193075076,114.46536254882812,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.30931332180998,114.73853654084122,110.9633414959256,111.0608901977539,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.11941434226163,113.01188278583413,109.83174481299207,112.34854125976562,113874200,0.0,0.0
